id,relevance
189,1.6606817978549955
190,2.181501270419866
192,2.2712957226854256
194,2.4295930622233963
196,1.9634009516098636
197,2.0415230688615793
198,2.5524909470429695
199,2.5524909470429695
200,2.6915477302485646
204,2.765708010511163
206,2.3043337817860694
207,2.552271739888454
208,2.5140571828369453
209,2.3086516515489603
211,2.6317600365675933
212,2.390332689542504
213,2.5920967931712275
216,2.67159009055367
217,2.3767594853294405
218,2.2374868378938486
219,2.41819291862303
220,2.3613016270034155
221,2.4539498762280623
222,2.3038553119353025
224,1.8737036949046084
225,2.504876105197799
228,2.5208013948597654
229,2.3342985884283185
230,2.7535292456883025
231,2.350816389660679
232,2.344413989409385
234,2.544351952255456
235,2.677640174125326
236,2.403401852637085
237,2.428493139261856
238,2.74438392412898
239,2.2173023610522784
240,2.1606095758055806
242,2.6580216685251994
243,2.4624938676775834
244,2.366355075200377
246,2.1279913176363143
247,2.023915965224236
248,2.282885796583344
249,2.3857219822156215
250,2.185032712275875
251,2.3977449238985207
252,2.4925536351306397
253,2.0199371298139024
254,2.109319875391562
256,2.344417509163601
258,1.9666149507329156
260,2.2604240009089356
262,2.216628261349327
263,2.386938048663207
264,2.237245590139301
265,2.2485013412781782
267,2.6906416932773833
268,2.3526715550604846
269,2.19774296968988
271,2.2847471929663645
273,2.344866569108501
274,1.9341957402039904
277,2.5151714048126386
278,1.968594267723699
279,1.897172417952564
280,2.485041675499048
281,2.5175793195232132
282,2.7364425467245144
283,2.5375053696844447
285,2.584476146072839
286,2.5430039724544837
287,2.1260334786455264
288,2.5080509037647305
289,2.5080509037647305
291,2.4225590927013885
292,2.4020245167138063
295,2.5414031824689998
296,2.5414031824689998
298,2.4517456099317645
299,2.440764442226157
300,2.4127300746450153
301,2.512578368440851
302,2.6483815450306296
303,2.000860898620848
304,1.880507877958882
306,2.3191148869398814
307,2.4121931829525427
308,2.5263320056046688
309,2.6642142577227865
310,2.5256845442497013
311,2.533178990844955
312,2.6642142577227865
313,2.443082682208211
315,2.4915939148527753
316,2.3406493170373897
317,2.2495351070276266
320,2.4031670934973084
321,2.2664570564427198
322,2.550455992634622
324,2.714225860233427
325,2.7493400760674014
326,2.4001942640170713
328,2.710941060943572
329,2.4317972259407608
330,2.3768366081595946
332,2.3580232006007242
333,2.4923126825817126
336,2.4158572275809673
337,2.4570661739061475
338,2.6912214337734586
339,2.094394903349235
342,2.612590106305346
344,1.9839157876672786
345,2.4888686817129666
348,2.1198532849647767
349,2.651608142924741
352,2.3567341261269736
353,2.6823056287458833
356,2.386126828538055
357,2.6361127140217495
358,2.369464016283843
360,2.2756304336643245
362,2.0894409272721557
364,2.6688142916593915
366,2.7538403397737232
367,2.625354821233423
368,1.856976972987548
369,2.510924941131105
370,2.703053637476695
371,2.538066078347731
372,2.6315865857510436
376,2.4621051138075587
377,2.778019847542669
378,2.67961607020395
379,2.5487036147875735
380,1.7962811992746388
381,2.6193461153217994
382,2.2962582273096124
383,2.0576664224555805
384,2.6712282240376575
386,2.49142129622683
387,2.4879508775677888
388,2.4879508775677888
390,2.3042322000562767
391,1.900402408192809
392,2.7491971004194635
393,1.842455086383567
394,1.9168755106222883
395,2.1921614342993854
396,2.336851763518364
398,2.311890304566818
399,2.774728463342096
404,2.584365809809447
405,2.7782300077634035
406,2.482388864052299
409,2.3756374016781034
410,2.3897559003211115
412,2.662473078518061
414,2.4564286580922996
415,1.8684467873838089
416,2.4834316765169318
417,1.7901210965505852
419,2.263472088022262
420,2.5491632362113985
423,2.3644358372713596
424,2.238324049236815
425,1.9367908321588072
426,2.692131559909401
427,2.051670749366371
428,2.5020948890666848
429,2.413067489831781
430,1.8093460876659846
431,2.6175765894227006
432,2.668932515218715
433,2.6211958630534933
434,2.43873493806356
435,2.230543929656511
436,2.3898211808135543
437,2.732147552516976
438,2.568286045611115
439,2.4688315213007495
441,2.3681112331762937
442,2.6754601807596474
443,2.312958517478627
448,2.28863694416306
449,2.395006393763739
450,2.421538113716601
451,2.4837443789785834
453,2.788337140174249
457,2.647733034118895
460,2.7160194257890122
462,2.786545655437848
463,2.7228628447494003
464,2.3599260544114014
465,2.7741298433647867
466,2.673496265869669
467,2.272438297925341
471,2.4401414549728067
472,2.2875764832929217
474,2.5481980171361753
477,2.4265487612036756
482,2.214179527734914
483,2.406848368787351
484,2.770814156068406
486,2.686195062961666
487,2.014163425300567
488,2.6429014778378637
489,2.24688818009506
490,2.1598094441069846
493,2.533451540176329
494,2.180777765632964
495,2.4129258212617106
496,2.1157177180930504
498,2.2936239847102553
499,2.2559190090494465
502,2.6077919084449444
503,2.244542962020452
504,2.106719922276084
505,2.173854281639483
506,2.5011788168836038
507,2.388890665800319
509,2.7526795151369265
510,2.176661117078789
512,2.1031132548230382
513,2.087251168823428
514,2.6640099153678753
515,2.115618601896325
518,1.7547139799660192
519,2.426968363566496
520,2.69160473123584
521,2.4402641297560446
522,2.256472179382013
523,2.2386170821416984
525,2.53115578797173
526,2.5687973391444197
527,2.205434962638548
528,2.4053865519575206
529,2.7474379468298884
530,2.384139670816243
531,2.2405206811168408
532,2.516762412758569
534,2.339815401353946
535,2.4867305124835566
537,2.50562398891793
538,2.2123704182183763
539,2.744447537107066
540,2.576945434387086
541,2.4244570227754423
543,2.5587414339778847
545,2.786062077823185
546,2.408509295025921
547,2.270212040933237
548,2.4876158219254636
550,2.44364980292264
552,2.4180933507762514
553,2.4927821217209054
554,1.891960712224073
555,2.6057459619497325
556,2.2896174752364273
558,1.9911565370508015
560,2.4523579601052488
561,2.1756139112387527
564,2.548145571898116
565,2.4023972777419345
566,2.651593287583346
567,2.3404951421481934
569,2.5624300211568896
570,2.674584128929726
574,2.179316288693697
575,2.559497860277656
577,2.5016848692655342
578,2.578820425681096
579,2.3069414882034187
580,2.4448846768164243
586,2.4840307740596366
587,2.7707543443511273
588,2.3418135375076767
589,2.3639254179490377
590,2.7539047366997242
592,2.3803904557571607
594,2.2752579741584094
596,2.5528487033800134
597,2.7939799176762596
598,2.306107514300383
599,2.64419499328283
601,2.155442166350972
602,2.5583472772647364
603,2.3741242788294854
604,2.158119964927393
607,2.489947875775801
608,2.505264693660668
609,1.9776983464802824
610,2.3242639349568694
612,2.2428538038614088
613,2.430199067393218
614,2.1818926763821453
615,2.347854038377506
616,2.648380966087052
617,2.506101111565789
618,2.5841107733245083
620,2.758681170938124
621,2.557334137043544
622,2.7724761259758903
623,1.9081864596442912
624,2.7350016841330524
625,2.2988502418981973
627,2.215367456895414
628,2.5324662655102035
629,2.545599440640391
631,2.4114716138033647
632,2.470962543120072
633,2.1273823627562174
638,2.576920009910535
639,1.8610162987344967
641,2.2381666683830113
645,2.4711087408079697
647,2.7728926507959284
648,2.2622563137803637
649,2.6555553441612396
650,2.551602042013683
651,2.775100475213529
654,2.5801075627650447
655,2.4052384771455055
656,2.327608999063265
657,2.6333910061226056
658,2.454330310407053
664,2.5005144468860885
665,2.782525421996262
667,2.2881443588096513
672,2.377248106276468
673,2.7216405321022643
675,2.049984940286459
676,1.8491378233696656
678,2.242366723610575
681,2.4438992322828867
683,2.5995781366159467
684,2.3121757233345437
685,2.5546196406226573
689,2.792665328591076
692,2.1756117233332986
693,2.4444769373176594
694,2.633026946257508
695,2.4721134045784816
697,2.2033975108970774
698,2.5555064971262476
699,2.514117851278534
701,2.703397887456074
702,2.4968666181278136
703,2.386057318350307
704,2.464672941598286
705,2.478812172644548
706,2.480297389622069
707,2.550674768583841
708,2.4473093329004554
709,2.5227211383442776
710,2.532549746682614
711,2.532549746682614
714,2.431810143804793
716,2.2573476772331196
717,2.746191320885208
719,2.4109769044457527
720,2.261309264591512
721,2.4179616422074126
723,2.4867074594828256
724,2.783391892947432
725,2.516025230281931
727,2.3070211188914627
728,2.1192854509395853
729,2.497007552471525
730,2.638496190903865
732,1.862643873083721
733,2.4620293527536745
735,2.4743316777079953
736,1.9104165915642424
738,2.579432014726964
741,2.5384855289518384
744,2.420810255078803
746,1.9942740288277905
747,2.4819027812445493
750,2.0723544473698325
752,2.2844645782460646
754,2.19688108829855
755,2.336971438694536
757,2.350058655861731
761,2.3899273955349036
762,1.8331941533150882
766,2.4042029728489163
767,1.9351458090026143
768,2.637359599837615
769,2.732761090185166
770,2.459062426419755
772,2.177397174093053
774,2.2650258214663945
775,2.355327203473003
776,2.40935567461297
777,2.508180561328342
779,2.5014820922118517
780,2.7755889518966206
781,2.2959044965843463
782,2.471741562462789
783,2.4170411810317485
785,2.2844933336753397
786,2.2562721600835665
788,2.2698471150072512
789,2.2337696576936725
792,2.4772063840759357
793,2.4674589050482205
794,2.4886292922953297
795,2.1575820015134153
796,2.4291602154356733
797,2.536578150176009
798,2.536578150176009
799,2.3740921158916963
802,2.3698221879558727
803,2.7359948986301763
804,2.754492652450469
805,2.6468047775837262
806,2.714920937567362
807,2.5358429274807075
808,2.4977927688367365
809,1.8674915489601014
810,2.4992498364824436
813,2.2560522824375964
814,2.504135235677474
815,2.521256375900294
816,2.6519518789665515
820,2.3847664799653
821,2.2780298359773705
822,2.4469728146520295
823,2.467852720854478
825,2.3301026718976683
827,2.5555533537234827
829,2.187455753537151
830,2.22057037508001
833,2.3611303057558097
834,2.3120125109638754
835,2.2157826060063246
836,2.3166271942049406
838,2.7033529153817515
839,2.3375885745968703
840,2.460299288130364
841,2.451594532275969
842,2.5210039701559173
845,2.080088214495162
846,2.075382230892264
848,2.6720270023185817
849,2.5220113726529214
850,2.1535813267941326
851,2.3373958455447252
853,2.7022633454590603
854,1.916752581551839
855,2.4100653717813287
856,2.6435187918738015
858,1.9288487122224958
859,2.520789996490992
860,2.4257778268130332
861,2.698332431463702
863,2.0842866691013877
864,2.3343953488540166
865,1.8613214802158928
866,1.850756979577955
870,2.401255971566984
871,2.3096301078885717
873,2.1849069861263826
874,2.351357880629571
875,1.9575383851131902
877,2.5095250850562065
879,2.4742881176459157
880,2.403542845154379
883,1.9343434278126508
884,1.8770676529470636
887,2.375485385201417
888,1.8254812655719814
889,1.9435902618566472
890,2.0602560645509973
891,2.0602560645509973
892,2.1358333088823733
896,2.5735844251160622
897,2.028051936959279
900,2.454410322800688
901,2.495607163167604
903,2.564727384643049
904,2.5650788328932546
905,2.7033708387200064
906,2.7696576766823338
907,2.6526970382779047
911,2.3606076915336613
913,2.1769216965360534
914,2.234499923079076
915,2.133627424620503
916,2.163226360641996
917,2.279198945414877
919,1.7935416807752844
920,2.224513316770188
921,2.2438676965024706
924,2.7810774498987874
925,2.352120239512418
926,2.5655731548940803
927,2.0585385840805603
930,2.6140441309000475
931,2.6140441309000475
932,2.5933902134524147
933,2.582874539081672
935,2.335668328514332
936,2.291223089042224
937,2.2251955089215105
938,1.843540599951888
939,2.4311530170379037
941,2.4318905303812297
942,2.688604195257135
943,2.7957508223787664
945,2.7587720565922207
946,2.260531712568837
947,2.160230313570452
948,2.0445410527089547
949,1.9936143576152248
950,2.2508927768555655
951,2.415568768788056
952,2.3185775367137973
953,2.453513056450907
955,2.2575643424393417
956,2.6274498851953836
957,2.743459506270602
959,2.402285710158616
960,2.129946458527872
961,2.629051966404597
964,2.315684956554047
965,2.5663782938982327
966,1.9572156645029828
967,2.5075822688210634
968,2.773493148543135
970,2.8192964837455388
971,2.7993284966673295
972,2.1508568398315075
973,2.730149293125123
975,2.730149293125123
976,2.4824741730999893
977,2.5251600942365635
979,2.4888151709109883
980,2.7672473254588033
981,2.442093548204977
982,2.6605551583254337
983,2.263093169761981
985,2.4865653949458992
986,2.7514767774936186
987,2.5858556222857287
988,2.0553271033067952
989,2.4577320581413464
990,2.5064182289895465
992,2.710928801659452
993,2.4523816833298326
994,2.669295895072601
995,2.283899180665473
996,2.2162094515200716
997,2.514799996570221
998,2.514799996570221
999,2.520971075662504
1002,2.772101028631892
1003,2.342420341060022
1005,2.3792310101609613
1006,1.8975542560790652
1009,2.4933440542584955
1010,2.508758372226147
1011,2.2379973468591317
1012,2.661143905694732
1013,2.80621957308743
1014,2.7876165161320134
1015,2.4640945072979226
1016,2.3959259837672406
1017,2.3959259837672406
1018,2.6280433789506876
1021,2.4475595110336403
1023,2.715396497881651
1024,2.3864293071903386
1025,2.38080372281886
1027,2.4133541723548166
1029,2.6962247736797647
1030,2.5001818017664847
1032,2.3580324619424213
1033,2.5496118839269153
1034,2.3936529845957737
1035,2.5153102157586873
1036,2.503854414170957
1037,2.559862965017676
1039,1.983596020247367
1041,1.9923366598647492
1042,2.46060984137845
1043,2.1644084584186256
1044,2.2504016242178677
1045,2.3214470807715606
1046,2.1950481688280004
1047,2.130625187219322
1048,2.3456924942017183
1049,2.03035528234775
1050,2.162470732647342
1052,2.515058784845349
1054,2.19081726509269
1055,2.5392308237210055
1057,2.4594688615655644
1058,2.375832677564451
1059,2.5533359652399614
1061,2.5231871982147434
1063,2.422713187705516
1064,2.2045514767007526
1066,2.5985221645451224
1067,2.420325668752245
1069,2.4314395815356975
1070,2.4107197665972606
1071,1.796466203645362
1075,2.321938682991313
1077,2.5236322348071676
1078,2.387978279370263
1079,2.7309761211770267
1082,2.444845188480726
1085,2.3219462722473154
1087,2.477849633789981
1088,2.438246863939961
1089,2.7507873381822208
1091,2.476368009450384
1092,2.4848085293538866
1093,2.6957069950150068
1094,2.4914121626157177
1096,2.3557590112447837
1099,2.5407640274746415
1100,2.339546893327609
1102,1.869508923865473
1105,2.3271021591298218
1106,2.107083778517779
1109,2.598143949024594
1110,2.32111310737516
1111,2.5504471592791544
1112,2.0855853408337066
1113,2.1232245840570596
1114,2.082448596269809
1115,2.611778697617754
1117,2.452097466550564
1118,2.576482281177831
1119,2.4706097306987322
1120,2.3236295359475547
1122,2.475975151641173
1123,2.3706226405579414
1124,2.4892950038239046
1125,2.0024308255729593
1126,2.3680879871789418
1127,2.3680879871789418
1130,2.332911989530258
1131,2.3328548593216305
1133,2.6610854250971276
1136,2.508090023416196
1137,2.3464855441908044
1139,2.5324279544532677
1140,2.579067097930074
1141,2.726092978746575
1143,2.4415990960651888
1144,2.2850908611772454
1147,2.521804995873373
1149,2.499634935095228
1150,2.5088335626993743
1152,2.125438029189325
1153,2.6351708239728535
1154,2.484815234999393
1156,2.501919376785651
1157,2.1767501826427065
1158,2.486674068741474
1160,2.3112993180274253
1161,2.4406896781404384
1162,2.5603763439394966
1163,2.443000507496215
1166,2.591435559564105
1167,2.214100087766149
1169,2.577035976892952
1170,2.4823988235928125
1173,2.7719468102307805
1174,2.474269743420843
1175,2.5036101808941127
1178,2.7920982746429006
1179,2.7447250256068467
1181,2.4028926180572703
1182,2.4192280375854973
1183,2.731443099913511
1184,2.531811024153077
1186,2.5426773849937234
1187,2.3136120378096487
1188,1.9910743185788449
1189,2.3731169846949367
1190,2.3507018959842423
1193,2.3635050078068764
1194,2.471878802485099
1197,2.364362503907828
1198,2.561741622560255
1199,2.5756121658895355
1200,2.3246133262214843
1201,2.7532115281881397
1202,2.475467711936648
1203,2.0720154948114313
1204,2.261700577589381
1207,2.763624740135318
1209,2.0898001479817445
1210,2.1163100524103227
1211,2.4479408929590285
1213,2.107977236061614
1214,1.8690119630364201
1217,2.5152145849402863
1219,1.7457223097329568
1221,1.774167986674265
1222,2.4766854627168446
1223,2.4766854627168446
1225,2.587035697358595
1226,2.1908223333080343
1229,2.4638792500756463
1232,2.5886204683386866
1233,2.3277266501857405
1234,2.7139528183861232
1235,2.7139528183861232
1236,2.2748121260491936
1239,2.3840303594426926
1240,2.5902347550484994
1241,2.46665559190253
1242,2.770913491993026
1244,2.486858459854436
1245,2.798308498561603
1246,2.539986996659775
1247,2.464760048902195
1249,2.4870567849253935
1250,2.4302801949252104
1251,2.8003807586193283
1254,2.569705386652972
1255,2.782009030374764
1256,2.8037118095895464
1258,2.552143048899904
1259,2.419532708696855
1260,2.444435080877089
1261,2.381391584082777
1262,2.417304241947602
1263,2.780223180123128
1264,2.6634660754854727
1265,2.731306475058015
1268,2.7771615164059833
1269,2.5121864171076154
1270,2.120058945895869
1271,1.9769670278041611
1272,2.615364967665496
1274,2.29710193092129
1277,2.2230508475217556
1278,2.1274605760524485
1280,2.1180632797232546
1281,2.3243557364275187
1282,2.3282008039671482
1283,2.3154238701513212
1284,2.7960009170461224
1285,1.8512346037679308
1286,2.2771127585132396
1288,2.786656017236963
1290,2.5928673696651985
1292,2.2863641292251264
1293,2.6260417558578415
1294,2.0129389315213575
1295,2.5227359182584093
1297,2.610811079898112
1298,2.2749689490077545
1299,2.2611993651042606
1301,2.401311225108643
1304,2.7681851040444316
1305,2.5870557953977498
1306,2.643912256560096
1307,1.9205699801417369
1308,2.5137186898050135
1309,2.308672300433988
1310,2.3827288531202906
1311,2.2773051092130956
1312,2.4611831274663256
1313,2.5238919964558186
1314,2.347321489787862
1315,2.3642977661234346
1318,2.754896255824679
1319,2.5248133601219105
1321,2.3923486952700146
1322,1.8980573893723618
1324,2.5731144140743973
1325,2.4633622390517997
1327,2.3597035681491367
1328,2.5330903554742585
1329,2.4953551560861364
1330,1.9347974601734892
1331,2.5041375465034523
1332,2.6406316889113293
1333,1.927702295437879
1334,1.9081354251957978
1336,2.4888686817129666
1337,2.6760588877686753
1339,2.182604575451369
1341,2.3509820250891305
1342,2.5258003658866977
1343,2.292988602762168
1346,2.361808383287642
1350,1.9951586216142185
1351,2.3945914337042535
1352,1.9801690187442489
1353,2.7475104096531155
1354,2.5131262100266065
1358,2.1892805171620116
1360,2.2884596483148045
1361,2.5130044092302026
1362,2.2603884374236944
1363,2.760148320847198
1365,2.7801452799813884
1367,2.7420285003684803
1368,2.6324314241034728
1369,2.519372411490424
1370,2.140964355684426
1371,2.588075710008441
1372,2.5224016815728616
1373,2.5224016815728616
1374,2.500651007374377
1375,2.779768312688322
1376,2.5219551530920956
1378,2.401022168344203
1379,2.4543960132634757
1380,2.2117233729513672
1381,1.969983996922956
1382,2.3939293540997126
1383,1.8274201363291738
1384,2.297487396405109
1385,2.297487396405109
1386,1.8992382902057312
1389,2.6056393962596043
1390,2.364312192032527
1391,2.5358172841030235
1392,2.389996048692545
1393,1.9589291148635182
1396,2.4666905911929957
1398,2.7703438473395865
1400,2.7860030938216034
1402,2.483221372072557
1404,2.6912384884840606
1406,2.649111788621534
1407,2.3087497295239054
1409,2.607078775507673
1410,2.520565383750404
1411,2.5395446199422635
1412,2.7150935309477386
1413,2.5086584729190107
1415,1.933544573213199
1416,2.2763625723766054
1417,2.5034271557345984
1418,2.527163902251309
1420,1.8632929043899966
1421,2.4467503599661384
1423,2.529263984112432
1424,2.3695598726859624
1425,2.769802972940311
1426,2.1275240139945506
1428,2.6027461274499566
1429,2.5344705830600356
1430,2.7028360271196807
1432,2.5491300973094617
1435,2.3780324984528356
1437,1.9985772550432113
1438,2.47556428101071
1440,2.503653809498386
1441,2.5044044410533743
1442,2.469435143560139
1445,2.152507430976185
1446,1.9488303448760405
1447,2.6260818986232066
1448,2.1140046389542837
1450,2.4568802399733154
1451,2.0894384050148886
1452,2.711179889904008
1455,2.635420487202118
1456,2.5082394714930993
1457,2.612315548744939
1459,2.536477404294311
1460,2.3787916563802396
1461,2.4675439609226935
1462,2.6645291871203187
1463,2.218571237117768
1464,2.7818975559617014
1465,2.7295005140736905
1466,2.10082601104453
1467,2.3785347950391422
1469,2.417020131136678
1470,2.737692904552504
1474,2.1545648915679663
1475,1.964753299931803
1476,2.2551883824579706
1477,2.2372062439042213
1478,2.3350051700234973
1480,2.382523974718293
1482,2.3626511171075553
1484,2.5441340661430183
1485,2.429417881424392
1488,2.31347398303947
1489,2.4999649394327763
1493,2.258840367842152
1494,2.1967829539617343
1495,2.427322131998037
1498,2.502153681704865
1499,2.1967282604150524
1500,2.3466097103382517
1502,2.4647403816191646
1503,1.898140673612909
1505,2.5892894579129955
1507,1.9396789918066413
1508,2.2478035114928896
1510,2.743288512509346
1511,2.4685084976904945
1513,2.7762466804764085
1514,2.2571954746686247
1515,2.3131419572387872
1516,1.9406634599377428
1517,2.822417374887357
1518,2.7874768813644923
1519,1.8953085180120601
1520,2.2198650331357888
1521,2.2228563855362196
1522,2.3330058513414267
1523,2.486234271890836
1524,2.2171699435122094
1525,1.8021335150372622
1526,2.4643672243061663
1527,2.5381795608613915
1529,2.252889482756223
1530,2.078656698145434
1531,2.2329814556142216
1532,2.4725661441135687
1533,2.2803682269755874
1534,2.584064269554085
1535,2.4586112591505187
1536,1.7598199540896362
1537,2.593023145816449
1539,2.383944096809187
1540,2.3593534930629656
1541,2.5012206465153097
1543,2.432889160416253
1544,2.51273084651329
1545,2.4317099697877116
1547,2.488401304306124
1549,2.494150001338815
1550,2.64036251788186
1551,2.3720812348785953
1552,2.315335912492169
1553,2.37147112025679
1555,2.4114723700050145
1556,2.570321655213397
1557,2.292509726238315
1558,2.367226867013197
1559,2.705638345548499
1563,2.1523767960074767
1564,2.6731029887653666
1565,2.4122262477934187
1566,2.653487892009018
1567,2.653487892009018
1570,2.580512369620756
1573,2.654753364824103
1574,2.719224379390669
1575,2.2982566322884828
1579,2.6484918974737353
1580,2.4573705500886494
1581,2.619424828328005
1582,2.3550498618184896
1583,2.293478026125259
1584,2.2124841195034364
1585,1.9438865881503042
1586,2.1309390273114652
1589,2.563368000083228
1590,2.2390089815255068
1591,2.0287432718599674
1592,2.1020978181468344
1594,2.465335084654196
1596,2.680802157989379
1597,2.465278355449822
1598,2.4940244288555196
1599,2.717735030667835
1600,2.4625235176460647
1601,2.5284650010743612
1602,2.467873162630236
1603,2.6573695221903284
1604,1.7190872890203734
1605,2.4519250509054435
1606,2.7803899766040163
1607,2.350362324440598
1608,1.685519783406417
1611,1.6851224678149488
1613,2.588047392493861
1614,2.431788379392822
1615,1.9543941155247455
1618,2.350005075738685
1619,2.554776586226403
1620,1.9325880291147253
1621,2.072879174114553
1623,2.729210111479711
1625,2.350995106213026
1626,2.341020367164263
1628,2.250010741611844
1629,2.8121416259784238
1630,2.143131686046874
1631,2.2183762637697333
1632,2.3440275120293994
1635,1.9469010920520775
1636,2.384152765529543
1638,2.441104585051904
1639,1.616728800023479
1641,2.4795821208088116
1642,1.76419327938959
1644,2.5986297379652483
1646,2.3477341891914647
1649,2.2711886999718436
1650,2.115680615789965
1651,1.7973132342410232
1652,2.0204444595549638
1658,2.775077092519311
1659,2.5304576867503075
1660,2.3461751793604453
1662,2.699602429420795
1663,2.6687875618750363
1665,2.289746827986345
1666,1.9206724533876707
1668,2.2508135471364064
1674,2.3604427724904347
1676,2.4922060653728737
1678,2.77299126683175
1679,2.593571938019553
1680,2.091468288857344
1682,2.5682912182231736
1683,2.5262494401823226
1684,2.366187945503899
1685,2.7189900028691403
1686,2.4939109832211512
1687,2.676738775514112
1688,2.499176762547612
1689,2.636549334709633
1690,2.461459252637811
1693,2.6810334138517473
1694,2.0988283303739577
1695,2.4923969498565284
1697,2.7772940822895253
1698,2.763550670905603
1699,2.771398962019393
1700,2.4047385077707126
1701,2.4706215629797654
1706,2.4093101418337888
1707,2.350170430409344
1708,2.4157693061391914
1709,2.6629877147672367
1710,2.0862352844579624
1711,2.387973219344208
1712,2.541333115984666
1714,2.697359635604848
1716,2.523395965729544
1717,2.338682297541866
1718,2.3971321150237412
1719,2.6541314833307146
1720,2.1970520823835162
1723,2.1953606397465357
1725,2.283586132756936
1727,2.5796725345918383
1728,2.507624078798911
1729,2.3908239588239533
1730,2.398938930715171
1732,2.7831729455069714
1734,2.6714745213036952
1735,2.7965902697632
1736,2.5474901110479156
1737,2.687675964662151
1739,2.3681286816254192
1743,2.5943543648020166
1744,2.7328233333861833
1745,2.41867123716888
1747,2.5457864464206525
1748,2.2256168171720074
1750,2.281012372487306
1751,2.274586330690785
1752,2.535935315074298
1754,2.5930210601769432
1755,2.4053865519575206
1756,2.3573718214254353
1757,2.180864616707474
1758,2.1555225757622
1759,2.742907372100345
1760,2.3863135833542244
1761,2.1518701480583844
1763,2.767120657587732
1764,2.354957769542297
1766,2.523283792229255
1767,2.8100524846185118
1768,2.614773889225745
1769,2.5052939739886564
1770,2.365753474001127
1772,2.7683918448277187
1773,2.8112845798207706
1775,2.4445211007017233
1776,1.9717941203320564
1778,2.5094625448226187
1781,2.446661139475816
1783,2.688555592054132
1787,2.4005109844301504
1788,2.240426205342647
1789,2.76412240174502
1791,2.42694004657736
1792,1.9521388949158485
1793,2.466356160668855
1794,2.6477048002917316
1795,2.6525185690622854
1796,2.6525185690622854
1798,2.654015991041034
1799,2.7259729606588223
1800,2.4807150110840466
1801,2.787142241804207
1802,2.7817676602686414
1803,2.2625666575848085
1806,2.4503167093485656
1807,2.5235679109989477
1808,2.0988098954549175
1809,2.0020633506729606
1810,2.2671302708951866
1812,2.3154711907293475
1813,2.6726209340613005
1814,2.3095992055712107
1817,2.3610259008819745
1819,2.505666464422962
1820,2.2919619901009547
1822,2.4090752031735945
1823,2.7428237093235666
1825,2.6604447021266426
1826,2.7517342308646193
1827,2.126987646546954
1828,2.4738119279233053
1831,2.2244025730286547
1832,2.673372878714047
1833,2.310767020575573
